qid,doc_id,query,relevance,bm25_score,tfidf_cosine,query_term_coverage,title_match_score,body_match_score,doc_length,doc_pagerank,doc_freshness_days,avg_click_rate,query_length,query_idf_sum,is_navigational
q0007,d0007_0008,linux file permissions,1,5.952045990611105,0.1945056211042002,0.25734292893765287,0.6515540255219991,0.44059272716951203,384,0.2887860002622275,35,0.17218075341848743,3,21.682417840042163,0
q0007,d0007_0009,linux file permissions,2,13.847819703298395,1.0,0.5016463336080208,0.6410011439065084,1.0,857,0.3794322952145588,11,0.2668666023081754,3,21.682417840042163,0
q0007,d0007_0010,linux file permissions,1,6.309385055863728,0.013722858277990524,0.35360185111354564,0.44583850168879136,0.2878494508045565,100,0.18262093457145262,391,0.06073182356323564,3,21.682417840042163,0
q0007,d0007_0011,linux file permissions,0,0.0,0.0,0.18426312184202268,0.0,0.12804273186575174,338,0.015662755247263366,299,0.08730566000927435,3,21.682417840042163,0
q0007,d0007_0012,linux file permissions,0,0.0,0.0,0.0,0.0,0.08204240313591027,360,0.15373643194943282,72,0.020363317870980124,3,21.682417840042163,0
q0007,d0007_0013,linux file permissions,2,13.899011226695508,0.20159239169180926,0.7021905841848708,1.0,0.575979006992948,577,0.2418703189727972,138,0.20857064781351833,3,21.682417840042163,0
q0007,d0007_0014,linux file permissions,1,6.213993027751077,0.13079656305570095,0.35232283987498736,0.18741324413178798,0.2276481071102282,681,0.36331955819281664,33,0.0,3,21.682417840042163,0
q0007,d0007_0015,linux file permissions,1,11.176085713236354,0.35285413183242137,0.19225380100815084,0.20101525665836,0.3479883962504726,511,0.44279762213571516,269,0.11189582236282192,3,21.682417840042163,0
q0007,d0007_0016,linux file permissions,1,10.325162882614052,0.0596664738231098,0.30490000660244154,0.12839485114062232,0.3556034192129556,383,0.47579679751364173,163,0.0021530167556121915,3,21.682417840042163,0
q0007,d0007_0017,linux file permissions,1,4.358681181156532,0.3960971373547577,0.2595712203738131,0.5565472874140721,0.17843132103065423,314,0.8285170539447486,251,0.24325248888811463,3,21.682417840042163,0
q0007,d0007_0018,linux file permissions,0,9.070576815597018,0.0,0.010562869099093333,0.0,0.0,310,0.17898925898529516,220,0.0,3,21.682417840042163,0
q0007,d0007_0019,linux file permissions,0,0.0,0.5619137940192784,0.0,0.018004410479263055,0.0,1011,0.8972755194771678,180,0.0,3,21.682417840042163,0
q0008,d0008_0000,kubernetes pod scheduling,3,20.381756153950946,0.5127248673505356,0.8524876032011455,1.0,1.0,832,0.8915255736935039,35,0.501551521648293,3,15.57315076216582,0
q0008,d0008_0001,kubernetes pod scheduling,0,1.095369593233825,0.0,0.0,0.0,0.0,455,0.6464864494142691,76,0.0,3,15.57315076216582,0
q0008,d0008_0002,kubernetes pod scheduling,1,5.028070953194659,0.3518041409842249,0.045195944449056114,0.45259211513994785,0.33322071390874153,511,0.21578134062798726,160,0.13262164782048175,3,15.57315076216582,0
q0008,d0008_0003,kubernetes pod scheduling,1,9.32408136362639,0.5198611019315573,0.40593067742606237,0.26812621873218756,0.0,730,0.4317879931562577,220,0.04536909059658267,3,15.57315076216582,0
q0008,d0008_0004,kubernetes pod scheduling,1,12.90193165786301,0.15811134848774178,0.29936514565171257,0.5201513461191971,0.3448153476209649,164,0.8857241273146453,117,0.14212962296643353,3,15.57315076216582,0
q0008,d0008_0005,kubernetes pod scheduling,2,19.24644907619757,0.4865282299241313,0.5785685522520998,0.669413045048548,0.8424574722068452,100,0.4000170533954216,73,0.26993618919199375,3,15.57315076216582,0
q0008,d0008_0006,kubernetes pod scheduling,1,9.312179426233499,0.205024789176764,0.368025636744838,0.2584988563954028,0.46775619635262067,642,0.7465440815612847,5,0.23770767310538277,3,15.57315076216582,0
q0008,d0008_0007,kubernetes pod scheduling,1,9.289138911352197,0.11641120884608566,0.5452102938274842,0.5893580432935895,0.3913104285170135,547,0.2899712305031398,103,0.09625551638712716,3,15.57315076216582,0
q0008,d0008_0008,kubernetes pod scheduling,0,0.0,0.0,0.0,0.0,0.0,718,0.4823835268851731,81,0.0,3,15.57315076216582,0
q0008,d0008_0009,kubernetes pod scheduling,0,0.0,0.020289486130009894,0.0,0.06668404199416038,0.0,559,3.1193327316453394,392,0.10245126754266898,3,15.57315076216582,0
q0008,d0008_0010,kubernetes pod scheduling,1,0.0,0.28005062651829793,0.24609424319109255,0.0,0.4239370845957676,365,0.7283286802312471,427,0.2404637872262949,3,15.57315076216582,0
q0008,d0008_0011,kubernetes pod scheduling,1,9.143086740526076,0.10115094205598552,0.3381888484423879,0.37016391595495096,0.23936603163358794,630,1.9799829456068838,324,0.18851921048646253,3,15.57315076216582,0
q0008,d0008_0012,kubernetes pod scheduling,2,1.142803071922316,0.5434568615554416,0.8204688718053299,0.5873449853535565,0.37342947017275824,171,0.8564074302972259,442,0.3795657767628684,3,15.57315076216582,0
q0008,d0008_0013,kubernetes pod scheduling,1,4.334206377455901,0.12988846511300506,0.4632671134621126,0.5164402857740429,0.0,378,0.8017222884407329,54,0.0,3,15.57315076216582,0
q0008,d0008_0014,kubernetes pod scheduling,1,2.0189290411463157,0.19787849653147774,0.21309050721806572,0.014678732829456809,0.35229870527940843,131,0.5477946923020655,148,0.0,3,15.57315076216582,0
q0008,d0008_0015,kubernetes pod scheduling,1,3.1818023785634093,0.7335259536513641,0.34179506840876894,0.3946760855821664,0.0,303,0.3803632766572833,391,0.22413961768513188,3,15.57315076216582,0
q0008,d0008_0016,kubernetes pod scheduling,1,4.3224601067644315,0.3661974652097165,0.23725982255501943,0.265609926565599,0.2861073149777362,279,0.10729140935844848,56,0.1244719388080166,3,15.57315076216582,0
q0008,d0008_0017,kubernetes pod scheduling,0,0.0,0.0,0.0157035044832189,0.4241466707427127,0.0,730,0.1382725604042694,5,0.1575082827608731,3,15.57315076216582,0
q0008,d0008_0018,kubernetes pod scheduling,0,0.0,0.006209440097710848,0.0,0.0,0.0,559,0.38044698589604553,214,0.0,3,15.57315076216582,0
q0008,d0008_0019,kubernetes pod scheduling,1,7.593308443612736,0.5263674318790665,0.34651347889544243,0.4313360676747725,0.3941008184608459,472,0.4301366172920635,109,0.06674556222128969,3,15.57315076216582,0
q0009,d0009_0000,data engineering pipeline,2,12.956555031929998,0.4444804476235225,0.8449842838197477,0.8230855595657052,0.4137582682770838,1033,0.6086177469578896,55,0.2825964450496307,3,15.939755751564364,0
q0009,d0009_0001,data engineering pipeline,2,15.660735090561646,0.7619872601314626,0.6688686876501233,0.46917007819976586,0.6926526374998814,479,0.829874342047592,233,0.3231820045476436,3,15.939755751564364,0
q0009,d0009_0002,data engineering pipeline,3,18.0876677689847,1.0,0.9259797686269187,1.0,0.9206172317524417,534,0.5923204855736904,92,0.4996554884498404,3,15.939755751564364,0
q0009,d0009_0003,data engineering pipeline,2,17.023892224484744,0.7986741650247337,0.9541333981769782,0.47580683733900153,0.39083681639694906,201,1.02113922155796,41,0.2768923326314082,3,15.939755751564364,0
q0009,d0009_0004,data engineering pipeline,1,1.7678475560645044,0.5651232498087133,0.761949096804313,0.42494611997622095,0.4499549604648819,352,1.7627745843102085,91,0.02404380922345839,3,15.939755751564364,0
q0009,d0009_0005,data engineering pipeline,3,21.091450072103093,1.0,0.9536466452205625,0.9567822293891409,1.0,490,0.4347568021694208,42,0.3657847109267953,3,15.939755751564364,0
q0009,d0009_0006,data engineering pipeline,0,0.0,0.011299338398646538,0.0,0.0,0.010750512598100406,100,0.23840424078763703,17,0.03870587293957439,3,15.939755751564364,0
q0009,d0009_0007,data engineering pipeline,1,10.756295568108555,0.488747925131513,0.31904046528124314,0.2163392550022602,0.20746443646643242,640,1.2987327289900084,290,0.14652071464544852,3,15.939755751564364,0
q0009,d0009_0008,data engineering pipeline,1,9.805421531193412,0.5074978874066611,0.2126543387996113,0.0,0.6420319045362439,576,0.17501398658143688,121,0.21052076257031618,3,15.939755751564364,0
q0009,d0009_0009,data engineering pipeline,2,18.9368607745852,0.4572092373899045,0.5469436630034415,0.7195132854287335,0.7447576530774431,648,0.28664419872872215,21,0.3156050605605076,3,15.939755751564364,0
q0009,d0009_0010,data engineering pipeline,1,7.096803386881204,0.3763529604971405,0.4492143044707474,0.4721197538195411,0.34217673391336995,257,0.23323822750788648,230,0.15265149131465316,3,15.939755751564364,0
q0009,d0009_0011,data engineering pipeline,1,8.355822743168105,0.547025746782193,0.34803362044824077,0.9177946131263746,0.25772547498703796,597,1.7656313177647975,74,0.15822672437299912,3,15.939755751564364,0
q0009,d0009_0012,data engineering pipeline,1,11.703126064005609,0.31434027121479896,0.2835080538574825,1.0,0.41218086322173947,284,0.22753783536823702,269,0.22699026891901214,3,15.939755751564364,0
q0009,d0009_0013,data engineering pipeline,0,0.0,0.14629848158818692,0.0,0.0,0.04485946143631886,680,0.43812808736136033,265,0.06774848420913938,3,15.939755751564364,0
q0009,d0009_0014,data engineering pipeline,0,0.0,0.2602316697304062,0.09501323115410237,0.15124834391971834,0.24944228422849007,1343,0.6021958053257678,136,0.0,3,15.939755751564364,0
q0009,d0009_0015,data engineering pipeline,0,0.0,0.0,0.050256355130611975,0.012924580357153659,0.09620573295273106,652,0.009111199023198745,103,0.21211434026336673,3,15.939755751564364,0
q0009,d0009_0016,data engineering pipeline,0,0.0,0.0,0.0026001943726960994,0.0,0.0,1103,0.12271355716440258,116,0.0,3,15.939755751564364,0
q0009,d0009_0017,data engineering pipeline,0,0.6920285586089033,0.0,0.0,0.0035180207183762016,0.0,255,1.3832126226831027,597,0.009080002361004777,3,15.939755751564364,0
q0009,d0009_0018,data engineering pipeline,1,5.489275772557667,0.24210209411026173,0.39898168436347925,0.4860445624360469,0.2464932466815562,737,0.9745381504623143,43,0.31116542400531555,3,15.939755751564364,0
q0009,d0009_0019,data engineering pipeline,0,0.045110786474640556,0.0,0.0,0.0,0.01853588920580076,269,0.20162792926667514,374,0.0,3,15.939755751564364,0
